Nazwa,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
GRTHO,-4.6959226747935485,0.9198873299469745,-0.6028983136179382,1.1518333160819247,-0.22340481286394465,-0.41260848527021055,-0.27857602861386066,-0.06656682086555848,-0.27398147128316164,-0.19693381183182931,-0.3394945590270247,-0.008515607355925204,-0.20335714195338694,-0.11698895812718463,-0.22105661357783607,-0.11286433658004091,0.03679713292951472,-0.21227402048888044,0.31261608789453255,-0.016939780811613812,-0.150757940369125,-0.038536256786482224,0.04558426509533119,-0.34976756824280725,-0.014820240344890366,-0.07122069649168905,-0.10870132396242398,0.0195933526117927,-0.08821859155461266,-0.16798370517741257,-0.11807152916599342,0.04520067960487642,-0.29548445469599954,-0.11081750913971998,0.21748068343196617,0.0010697771550603275,0.10786189600129649,0.13003113362370408,-0.05369102113071131,0.2005276280301985,0.1701223013061472,-0.21248198502072285,0.006907117037498799,-0.15454965654702654,-0.0029520657501626384,-0.059565961644732074,-0.0939521223726286,-0.0068502619321593764,-0.14493953088176542,0.20661743204040808,-0.09218703063131808,0.08541671309536912,0.0096382103424876
POLTK,-4.853652688573783,1.0005013038681394,-0.7654057882241946,1.093882292909987,-0.4280724126411683,-0.4767226627902418,-0.36954067209503333,0.05650858304291885,-0.24932379088033738,-0.1549673021299068,-0.5362128213593867,-0.009288188105991772,-0.12117687837109091,-0.04812258332966248,-0.7284182179218633,-0.16861999683824708,-0.011292061707961761,-0.19427209351527547,0.05971836610814511,0.10287630742038598,-0.11984561210276667,0.200739866837646,0.11444524575773196,-0.3394225834361527,0.024047557447503632,-0.030265657251348162,-0.1942644682845454,-0.004843942244551072,-0.22041448917699563,-0.07070932665491482,-0.06177364222120312,0.15483423457900544,-0.42459183793565464,-0.17978514938592102,0.1305933770027651,0.061077241053889106,0.03618787099985986,0.2665589237618007,-0.06935541340601219,-0.19950026815952562,-0.0016955424311250738,-0.23054346247415858,-0.037713484714440235,-0.06139930718403936,-0.03295277300068682,-0.3338276877646726,-0.11707652708098278,-0.06397414592448222,-0.11734328037351782,-0.2732717648886822,0.16824722315642704,-0.17009208687515318,-0.05776717343636571
ADESE,-3.5491404083319145,0.7502377282400403,0.4290677537958755,0.3707171864941062,1.4224307177010405,-0.6229326925403098,0.45287260609186514,-1.0121540018063517,-0.42455673647729925,0.1337616180462486,0.5854757537371675,-0.4935305166465524,-0.7072795320760943,-0.3847474241508408,1.992544286711414,0.16551024600624856,-0.23466363259090092,0.05587280091560195,0.4462626247249063,-0.01574235592070159,-0.07730767000761031,-0.5942051913384464,0.664104283495943,-0.3021314323525096,-0.554638452749738,0.05564901651296636,-0.03385684765046283,0.3677088599674941,0.2478882586685736,-0.1800685139819255,-0.7458478992892016,-0.5484834201249043,1.2734088548836286,0.3609857841046896,0.9004461173207632,-0.36947304018794963,-0.7222569179804573,-0.5415297561235934,-0.030384768327300454,2.3677224209140726,-0.35458266898707025,1.6193788302484344,-0.28182659476587085,-0.965669446917512,0.5502241057597973,1.2504424543591905,0.4730172151869838,0.3286833796191486,0.025955503436465268,-0.13026762961822044,-0.5455727996776173,-0.5737200337589228,0.31924343737735794
IZMDC,-0.3468750559072609,-2.042115677680606,-0.039157613298690615,0.4746060448276168,0.4883294927556467,-1.020300645250668,-0.05878477268013129,-0.22657112532627266,1.237560575198609,2.3832265501148315,1.5073594102128405,-0.429763343240565,0.020814410298825668,-0.60885230318121,1.0857087797207252,0.12027516499128521,-2.8165977419639514,1.569800229312687,-1.3105680682272776,-0.7987597291349198,0.048321325413183125,-0.1649086491655682,-0.7326723298049609,0.4910294402550622,0.7740303375815725,-1.7960027544648274,-0.2552468936848195,0.5687857033952589,0.9686396337894934,-0.31909386828510156,-1.017517580195671,0.673506947190262,1.8680500384099692,0.9033286130930416,-1.9792032202597356,-1.6424353193156038,-0.9597234029410162,-1.4079835816812625,0.48274342543499743,3.4031595541664363,-0.825203267115769,1.391344958862753,-1.8700129514353288,-1.3271911128568428,0.5957851681637782,1.748387585877216,0.8846344562735104,0.4130875678555714,0.16628938080226918,-1.7897113162792195,-0.8866829355185593,-0.6364171454281503,0.7523173942961584
PNSUT,-2.928341837162774,0.4151472329026873,-0.8465779099774722,0.5577917317275906,-0.23734340133130327,-0.1856791712693413,-0.06970434143134403,0.3886215743618173,-0.26114504497101426,0.3412115851759261,-0.11292496809836834,-0.11510895226663573,0.7203016253238081,-0.2688943831118754,-0.7546690682111302,0.10074456868254546,0.09497273160822998,-0.0062037086521516595,-0.4312635364125388,0.12589282708729135,-0.05163271113708648,0.4516805124345107,0.37017840422101145,0.08599780060309306,-0.1836132572286038,0.05719462424454489,-0.30270850209201955,0.018918386341335067,-0.05893545459252729,-0.15516393696885786,-0.10796238586745689,0.1725186599612562,-0.21413110946813269,-0.5516902573650961,0.016207924530569177,-0.22471838357828994,-0.4327693217355662,-0.010766776023950025,0.16302878375418403,-0.3269728178591292,-0.10744970539240911,-0.06842721475000733,0.2562584189087088,-0.047139861595518175,0.009878935863845152,-0.48586416634735624,-0.14502726507379024,-0.2062178122854211,0.018640712223787475,-0.2327317878932551,-0.4511870471518014,-0.19690855966361362,-0.03496879340973652
AYEN,-1.7106616367433154,-1.151066278973554,0.8745553572431005,0.8319755468636798,-0.8787940081515632,1.8450606642763485,1.146442667720059,-0.32898597843153743,1.3923202649702908,-0.26272769617247566,-1.7759822856932979,0.5558300717742061,-1.3124866995931488,-0.07472132929261487,1.2868801800551162,0.13748603368501872,-0.12239793219783787,0.05520607948066869,-0.20170274805691352,-1.0393275567139986,-0.6037943062498067,-1.1857429190926507,0.3645469384921268,0.47971264400376296,-0.1607930250643267,-0.6403017664571095,-0.4199635128229792,0.11894931693606103,-0.00496336795721101,-0.19360249564282267,-0.2338263564441128,0.6296232844497233,0.06731243307964102,-0.46060661059797314,0.9314868171547518,1.8608746370233342,-0.3648045264261327,-0.1099353327772774,-1.2350425505948583,-0.2725427526651317,0.31368809461602326,-0.9592442410406085,-0.07101531836536575,0.34635278213732945,-0.2294134045623167,-0.6888730721179762,-0.17777476720581473,0.43937492473393663,-0.06296235446220172,1.4124649898153963,-1.8523207343114108,-2.966248263526768,1.0311808316093816
EUPWR,-4.354169733816741,0.7662605201441308,-0.6692708691197456,0.746150670540428,-0.5533658697405676,-0.25504505856215665,-0.41748220603713315,-0.4028331169074085,-0.07958844320959371,-0.2202815896404118,0.22628889003304664,0.5857250186114926,-0.030248099403394575,-0.2087449309357595,-0.5364207778598734,-0.2837794715771188,-0.08373970975598327,-0.2231644421987255,0.3171293666473043,-0.4297412984182969,-0.3208627277711462,-0.36628313398879725,-1.1610297618300403,0.21557494621497927,0.9881133775319613,1.1710231055672808,0.17025388006083686,0.018315942814465087,-0.26927253139437035,-0.14860355890876184,-0.2371932088478035,0.18876962829943777,0.35287160195453976,0.2028682533098717,0.5545472863223391,-0.6461992921579491,0.11521665595449286,0.17132268608601905,-0.36572410507204345,0.6268176150600759,0.9155187875387886,-0.852303113824164,0.00908143958126527,-0.43583810652419513,-0.01366680805227255,0.3026571158898947,-0.2839931648609459,0.061550757196776454,-0.43379459659575315,1.7168280452099764,-0.6280546691914488,1.0523436848818286,0.09471600261856593
OBAMS,-3.8674511549599404,0.5402023949505524,-0.9620197868613528,1.022558601832208,-0.20901151323556294,0.06584399657981856,-0.13875013140517603,-0.02508366383159904,-0.3520149472873647,-0.35587191160748854,0.22816636514984817,-0.17806157014453153,-0.05653814598064124,-0.2134543355533855,-0.13089675901128742,-0.13695441151088725,-0.04821556103206822,-0.23584224260974782,-0.5344995280765056,-0.5077456205992146,-0.24624123864839934,0.002135866452223451,-0.23472155974336797,0.6832587502275839,-0.3140385071032942,-0.1490105120276426,-0.21062726375001226,-0.7510010856744341,-0.06192496495623826,-0.1118034859398824,0.6124990604752982,0.13894253568299286,-0.5073211451603568,-0.3436162345861762,-0.37719102423695505,-1.6001234770571515,-0.5364180702540523,-0.28133626887669405,0.59961351882534,0.6754937639160304,0.14317279097370142,0.06554334825116405,0.8956488365874893,0.0422871761541625,0.1490659670533743,-0.6138018538807891,-0.3234195794682062,-0.08739499919195214,0.12780665459394103,0.11249552159711523,0.34191595043124084,0.4648600478733246,-0.7881469137085945
VKGYO,-3.071005585937616,0.6915184494374315,0.4492246446988642,-0.012163964979972691,2.036050840317541,1.6850400919226076,-0.5518567605817638,-1.1873213741648043,0.5925501503749324,-0.21198185260908906,1.5818347286307008,0.7893621818956088,-1.7142151954699276,0.24565624944741582,1.640862256904309,-0.15118826310075967,0.5619473415081011,-0.4084871079576391,0.12106607113186087,1.241946024077637,0.22906429473573406,0.8676411263283091,-0.02915072553495377,-1.7043320440691814,-0.48369389836718046,0.3337774816324822,1.2613946394032878,0.4043214306624381,0.8128554938712264,0.08321059972089533,-0.44567520875910316,-0.7950195017653707,0.7220650996402903,0.8343583447406442,-0.0018752786848863863,-0.2932638673650497,0.17076149145736141,0.24587842855405334,0.35892238902109075,1.5311087571923834,-1.4153317244280157,0.5722793195209444,-0.3838378090974916,-0.035693547348559694,0.25085111636602503,-0.43540614009912887,-0.1620692215236898,-0.06266563657350244,0.03161414752166254,0.18866253101072844,0.3532938613217443,-0.922155744046559,-0.9223724493812454
CANTE,-2.5806398269253745,-0.9263386524701392,-0.19068136111696243,0.9403335583389618,-0.7521358046488655,-0.11160166989032562,-1.0466930479474672,-0.225234718601381,0.19132734577886365,-0.6631082354554388,0.7170467377053141,1.2448912596920532,-0.30431227127065746,-0.7135505624690232,1.0331325446134842,0.20063547300861476,-2.261465880830867,1.355699537967522,-0.8718301428819584,-1.4618413776876875,0.0957634720769965,0.8561143783516326,-1.7581339430155651,-0.1396906480387569,-0.17743834892988036,-0.9033778637448172,0.048512472471283714,0.41329642768739816,0.1844982516125428,1.4811551912814345,-0.21569823985081554,-0.07680027933426094,0.7195553351134134,0.44700425494823,0.34060395869957233,-1.3957533330850098,-0.26541902742669526,0.06180755695576885,0.4736418949838395,2.228779927867243,1.1429349084056968,-1.0134837613235952,0.5077164260124715,-1.2722017677185857,0.5295538875294528,0.6445621297921726,-0.19912334719986655,0.21779605035621405,-0.6858414943479967,3.167348932512744,-1.0994624810658162,2.127571115898062,-0.11324232104275381
YEOTK,-4.418146266766971,0.7891174706474604,-0.6270881637117296,0.6565581913124097,-0.6606329895214055,-0.567920032556577,-0.5949080189978166,-0.498092030079729,-0.04865927621829324,-0.31209319014334436,-0.20577242266488316,0.30385731708547126,-0.1187420369190684,-0.0016136971635608871,-0.9913277235292064,-0.37550659110701673,0.27773359158418964,-0.5001327336932266,0.28954198788939745,-0.2148432005038544,-0.27136352024959626,-0.2668221720254953,-1.2581929832054592,0.2965145757705745,1.4872621562246917,1.7808258906092784,0.32179157986466905,-0.014480155729385366,-0.45841329947646003,-0.1468724591761186,-0.20524326338925772,0.18107406513751445,0.38506099134422805,0.1960915065643603,0.4010715833656676,-0.6624151881484098,0.06663227977225272,0.13251736538804618,-0.5400672961444732,-0.05969893228936082,0.4654434361367594,-0.11147766788920603,0.054032772711501066,-0.1932671834149625,-0.002804385800127831,0.20309487139088245,-0.04757467372268393,0.08018312476936716,-0.11308496296461133,0.13196079765879068,0.00931340101805433,-0.13638395594278066,0.3113492721701813
KONTR,-3.9825682992429736,0.676204406801793,-0.7915832623693776,0.9051270582624842,-0.4869712499241607,-0.09434817618375968,-0.37466546203887513,-0.40073546360396717,-0.43546273158966803,-0.3093533442346812,0.17142406133485286,0.31911284640366944,-0.17217700488929744,-0.17015988149280517,-0.4730572094987996,-0.32238112364385996,-0.03766735281391442,0.0019244636641095878,0.22583222177816412,-0.5469838877346803,-0.05177562836808688,0.14079885124911606,-1.3620719056904884,-0.1237329523134406,0.9734464315687589,0.8159097457576261,0.14850721538414238,-0.007238914837133819,-0.17857932318332603,-0.30386968302036427,-0.26629752252131095,-0.039608380609373425,-0.0019861919844228783,-0.14542394970260294,0.35256414646307466,-0.767141786560039,0.2067122183702688,0.24301339687636953,-0.5615723055046487,0.10661087018101913,0.47023611240213486,0.10797766328152039,0.4408606747566065,-0.5137005401134722,0.1588148180839644,0.16562940928692446,-0.2270521718426083,0.1282367611764417,-0.34334179735255643,-0.49058275113403244,0.3921355782866502,-0.539108364829542,0.20104600727622865
ALKIM,-3.661556095455109,0.8339022713336377,-0.6786927470423889,0.2740461428347238,-0.1917286335384781,-0.3871093113576597,-0.5271638724819147,0.42456111374671746,-0.35515378519010343,-0.21942081619018308,-0.5432913289815493,-0.22391975793398092,-0.08473378103028094,-0.0933107799931002,-0.574494989322488,-0.13351351231417577,0.2956441977221937,0.1195222804801232,0.22615495837115976,0.10882203457161325,-0.023842656883245304,0.044838825155921164,0.10085423384472614,-0.32567400348873893,-0.045684806305608526,-0.01560278596425715,-0.08108715438803467,-0.015370720048564391,-0.17391037937760137,-0.15141932620951118,-0.09162627133233478,-0.041790757117277186,-0.36158715234942224,-0.27890226147360103,0.23845122990921713,-0.015760891254559047,0.04733571393924701,0.10157633712804036,0.030878123472447186,-0.1472759366107087,0.022776152663257162,-0.31662955787546615,-0.18595713387056367,-0.15315990784719855,-0.017324320941066944,-0.044880017778958045,-0.11697261455651752,-0.042849935734615714,-0.08020958979390982,-0.2612953516561951,0.17154058924683296,-0.05352464848904267,-0.12019133760256143
UFUK,-4.651129858190931,0.8986191935340496,-0.5295054594395826,0.8019159226650737,-0.17395794751005816,-0.6078273497281826,-0.3231225940215045,-0.229224994398943,-0.27408694641987325,-0.23319287324755325,-0.3891165366990303,0.040778902241692144,-0.0664662816533544,-0.18678936930765244,-0.3961233196513595,-0.1647728270399477,-0.05358582960337692,-0.15120003789815073,-0.08601183006563314,0.20893568216464908,-0.12019287781580264,0.22259583153989868,0.2422704176457651,-0.29518579009747686,-0.17244830151885285,0.16577310259122147,-0.2622606720541616,-0.019263074390381288,-0.19748196321169045,-0.20311806111721745,-0.08896487589479787,0.05994258287119608,-0.3415811427047532,-0.3731997637578492,0.1572356292997153,0.05953861757009726,0.2907328676822824,0.07501805517054305,-0.011643541335702402,-0.17022077748010447,0.018867273257451102,-0.253976230816175,-0.05905452240029214,-0.029920916563001436,-0.05128143399962465,-0.21944618363410706,-0.09244983177741639,-0.0401146186441466,-0.08615466760300129,-0.14297643432429477,0.2756262396202269,-0.019595096902259974,-0.04273910420308872
GOZDE,-0.48669097461569455,3.3855358911183107,-2.4631051132458084,-2.2668017358916583,2.396152367889434,0.7476914682519611,-1.7098698650696542,0.35115704693998906,-1.2360882189841769,0.7846566553409994,2.736930185453329,-0.6504596980984683,-0.5657055494925561,-0.04706199316731111,0.6927940993637781,0.4627836609651526,-0.7249989177838791,0.5176124392853572,0.15591747915163245,2.7368691009624944,0.46240780742544835,1.3351385529069884,1.0932239123488212,-2.7312417454466718,-2.6086513452038353,4.228087183094134,-1.527356902723681,-0.9451906968747724,-3.1492436001541595,-1.2248914541995168,-0.27320936829327114,-1.1411864136650305,-0.10757682175147809,-0.2979556834329954,-0.5336633588250138,-2.610861708783584,4.193075377090475,-1.772823017452479,4.04896651368879,-3.2105340623863423,1.1485759251659384,-0.779322381929308,1.5623669030257616,-1.2645663845374844,-0.007030030539239667,1.7612736309050063,0.3620071303392056,-0.017176030084532497,-0.2270638008019501,-1.4038516102599683,3.049625084345188,0.6804877770313711,-5.12046508110813
ORCAY,-4.918368170315598,1.0038023985119937,-0.7603658346678684,1.1732676007333076,-0.43015991434862727,-0.5547483415560702,-0.3317177535015301,0.018498201121573462,-0.196872450727619,-0.2003140471918656,-0.42860701951704017,0.019168478883174314,-0.15171540478313228,-0.039381170777691904,-0.6349857565838871,-0.11969954629903003,-0.0811274690940128,-0.15392510743774845,0.04180985482602093,0.07415247645375275,-0.09654887276872798,0.18688195771125735,0.08869157045892813,-0.2724539581244763,0.005826632779755601,-0.04352699258912776,-0.13184512618335362,0.008341930749057466,-0.12068496300112859,-0.20406597936509932,-0.10181705017167032,0.09812227885884042,-0.3717538200584409,-0.1648179451168972,0.09481115256448296,-0.04779806604325127,0.018131141803905765,0.2074715290715334,-0.017294528158091703,0.05035948831745231,-0.06330273233939122,-0.14505830117978727,-0.020373215046544574,-0.12207165427643847,0.006003665643179513,-0.14426102391256676,-0.06742110310735804,-0.03672477513120933,-0.07437389048682275,-0.22194205866552594,0.1211280272505027,-0.04629737479696681,-0.03410953385310842
ALFAS,-4.491101920934541,0.8501179381442443,-0.767621709734309,0.9877824294210094,-0.07848783485731227,-0.40678563549812874,-0.18558534451381617,-0.41303580322678923,0.10235230283779502,-0.15223090066620282,-0.3499968040876553,0.1546185051353725,-0.10967546223710663,-0.13688857501324914,-0.5757101792667481,-0.2093077825318767,-0.1180113967484714,-0.11063759250539942,0.04646355060089795,-0.14108926850293846,-0.18162605868944307,0.13604160270075702,-0.18818992672792179,-0.42744105913369235,0.2678974114638034,-0.2926516381151967,-0.0316745491977083,-0.04020945537696788,-0.16867356997999372,-0.04007305157747288,-0.06976894234526254,0.11367094911352546,-0.4330432249009216,-0.14458092173645945,0.181779900316445,-0.04195608274142859,-0.0356903090042795,0.17477114180446718,0.01179956549063681,0.33779266933159907,0.2517672265242062,-0.3057601454948342,0.31045053921674903,0.6784592352405384,-0.40877282702020373,0.20991187089131744,-0.4018283932608149,0.013855790858712679,-0.12059667996454802,0.22391940686769493,-0.05931768535196358,-0.13917718443518823,-0.10853446820198127
AGHOL,70.93449201093577,-33.608770404673315,0.5181913761397601,-12.25861376444765,-26.86572773395211,-3.214593348588959,68.86943723460922,0.47526042624094056,5.887436941626024,-13.408980275433022,-3.123250608178732,-2.1170277200873664,-9.380327727821816,5.272531392827716,-1.7437561965328632,1.5555431249993954,-2.4163307786332693,1.367921936595016,-1.223029087091696,1.5409167749309283,-1.225657245211098,-6.542265225577554,-3.9894790530649495,-0.9807643426513437,3.8119448302060874,-2.5857300920071333,-0.8749135037274658,0.9810017547286412,5.280463246469851,1.7899820391219743,-1.5310025960996112,-1.1845693301423703,8.161557378122978,-16.368010435999782,-4.08933987455705,-4.5639466067264065,2.5204218724552847,3.7341891134511114,1.5887049217118674,-0.5501245938407233,-1.7639592645061613,-2.489718854600873,-1.3926369782790478,0.670338023914157,-1.1369435741687648,2.7101056381744497,-0.15173015916434526,0.020206397754276465,-0.11197526723688452,-0.1769394737459522,2.8016890533701804,1.604421479848918,-0.020585608469235246
ENKAI,43.994986462001236,-2.734277825449788,23.080000769450873,-50.879727891380625,79.84060425161371,-25.199872905173137,16.935030240209066,-44.546198267163014,10.695960689402032,8.422726486001368,-0.9355285304118294,3.536864274547363,3.8639425636651477,0.6509078161574307,-11.54272950670887,-2.3148508556787384,-1.5032056135037004,0.5931648102623783,-7.495763851107852,0.2759269601817383,0.7229469364892039,2.2028362295417314,-0.3930969859999812,-1.512520698920449,1.4772787983660107,-2.9612234716615453,1.0379777660081464,-0.9018702355905613,-0.7862036924468444,-0.24008960527463788,1.2866494089190836,1.8429613725467486,-2.8482896907989925,-0.7036194064116433,-1.8822055131608237,-0.7491871103611434,0.02310492119884206,-1.595849231697115,-0.5038188374466431,1.9784890233317014,2.521389017682757,-2.1498963202118704,0.038472466419869726,-0.2938817463401011,0.2857632257894408,-0.6553017571833053,-0.37159339618130294,0.08100121628368631,-0.24815541300910904,-0.08854150068490356,0.8937399375550994,0.0874621243552479,0.2737544140867009
ATEKS,-4.290936314493012,0.8026467191962137,-0.7169981825543444,0.7652645935950935,-0.006134544732392411,-0.2843934056056627,-0.08707531580819954,-0.11877772694582837,-0.30283606456862844,0.08961925707446235,-0.3182090424753549,-0.1369864941368893,0.007253485257211324,-0.1779719252430754,-0.4344141533784293,-0.2284407087669824,0.13204929192053805,-0.2676098452226472,-0.30189002809862936,0.2392049506917434,-0.06595155764207383,0.46678972913798167,0.47369432361667585,-0.3914978136382733,-0.08316723699523294,0.2014624660576043,-0.31742502579588594,0.030694596790205878,-0.18375916592839345,-0.2585795104873501,-0.17274954838421266,0.11392443397154764,-0.061343899803380224,-0.190724582441295,0.13776786572883337,-0.2467717673309123,-0.15153496984687806,0.17697598346569435,0.16707813914726227,-0.3685712799232713,-0.35026902160170603,-0.011240863034895717,0.10012153865850973,0.05009984882103021,-0.01194666585326207,-0.6361454465113446,-0.08707190825060114,-0.09286214271460107,-0.09363868758409738,-0.21120975041059808,-0.05559393838151229,0.08237707994466249,0.09591847346336789
BVSAN,-4.719360419429287,0.8533614610978366,-0.7050107997171501,1.0918832992104095,-0.3941485341945906,0.33714642468381206,-0.1962109709864638,-0.1798696268757384,-0.034551123953602214,-0.4599788549400387,-0.6348740803568514,0.23376634926165082,-0.35195783039639617,0.012428429100592237,-0.548813690095515,-0.15011875081733006,-0.003983229891237982,-0.18527935410567314,0.07627817808596697,-0.04494694516241305,-0.167968752005943,0.0799758218949286,-0.004913800053214177,-0.29492543860243436,0.08941094139098676,-0.08940288871622364,-0.05595244992731891,0.03576552179905764,0.03412446991588422,-0.130142157045756,-0.08030192052915626,0.12098590216041583,-0.3623602483221272,-0.272690868595993,0.16204233622849382,0.17152884689969064,0.021690158625720893,0.23729403074437788,-0.27252132639607757,-0.0345770867761205,0.019399781830003415,-0.46014685297767544,-0.13444065655939955,0.018767000577341795,-0.09229315892964433,-0.3156198393972041,-0.1552404037835482,-0.004656703212831419,-0.13243034514282245,0.3138572346925643,-0.24054622167644024,-0.31226026542627866,0.05348275388644242
GSDDE,-4.679904190508452,0.8866638030087296,-0.5349394882004905,1.093439830316339,-0.5163270802170137,-0.5909274125918678,-0.30938315916949405,0.1980197616738601,-0.4021323834652586,-0.09278967863958952,-0.4114197427830181,-0.04388253285741453,-0.19217123750825363,-0.06266058690465974,-0.47704531991590426,-0.09464116562801766,-0.215464055106545,-0.2714342156516475,0.15438688645532303,0.1524081250883945,-0.13726082408981757,0.043005732537261254,0.07656194302913255,-0.359986300476117,-0.06938573165991552,0.0680378385196495,-0.17475507557969555,0.019528169327602027,-0.14536129981150678,-0.22046120491978158,-0.13819102095053298,0.06552661517857841,-0.34661055151295533,0.03497814118795885,0.26822767856067065,0.09248339764928326,0.05690549649292556,0.11808254101902439,-0.050502584730744315,0.13502738362548958,-0.1280223796700665,0.10817082367249667,0.039423791466155836,-0.23000361235793493,0.06304281326821726,0.0317773632361725,0.006000880070362249,-0.006035695075867671,-0.058189959174402416,-0.2741500019121769,0.0760906561076306,-0.06647038978571407,-0.05978078115273673
ARDYZ,-4.4781060835422455,1.3317653747823712,-0.663810180830368,1.0774929654068712,-0.6641437587307352,-0.15026293460325155,-0.6059209721139708,-0.13535906081907523,-0.33750063127891494,-0.14850338249070794,-1.484237013606405,-0.5767936071916235,0.2425769990554686,-0.40758099476120474,-2.774576040196413,-4.700971643487697,30.042755182263466,44.28299335088789,-0.8678655733181585,-0.2983918948074219,6.787542378548706,-2.76459076186845,-0.46478295896305,1.518199724175616,0.19246132282993908,0.40028656888035546,0.29702429457207147,-0.03827349144030113,0.3970382429761364,0.28134578516230685,0.3318528424541656,-0.09547783038740308,0.3949779326956031,0.007713096484769254,-0.5526302434355811,-0.04941780410646494,0.03464852521171634,-0.20516759869261855,-0.0762733280195321,-0.4275714279122204,-0.5191091515124897,0.4689212855656422,-0.3946926551614632,-1.1603096131705704,0.7980699133729838,0.19327304476471074,-2.873603257737472,0.17291488564903748,-0.05087504772534522,-0.06042559674731009,0.004205107627243507,0.08439233798186424,0.0028603024078381932
DYOBY,-2.890081911222951,0.08504982026350985,-1.0161727954685067,0.5173882582897941,-0.9101405819024727,0.38844659480122845,-0.2776403460157975,-0.0431668160806565,-0.3684698740694704,0.8690346344222839,0.005365100339654902,-0.4137517842787691,0.4735381892065074,-0.33187493565455056,-0.7570534143120886,-0.29238110205032647,-0.17838317513196172,-0.09129702296776626,-0.602055962405054,0.06717883992330109,-0.09673846148933642,0.38810702164479427,0.3105376457847328,-0.019078949557109676,0.09793319608365855,-0.22392435518906953,-0.16780508751938494,0.03324773196868293,-0.03442761930523447,-0.18280723111455532,-0.10920914345793971,0.2838465495608191,-0.07577903859397382,-0.4164813907979566,0.04540885766119774,-0.3053750305572042,-0.4451844724178653,0.10117900244527944,0.19670171110835613,-0.44473150530522254,-0.1943654812298177,-0.06518920337374604,0.21004122844716974,0.031982949094075855,-0.008618755656568498,-0.646289842384619,-0.08682596886758116,-0.06257925632954506,-0.12164805378666034,-0.35416961019573195,-0.01920333132654976,0.2666646502977634,0.222403215737271
HATSN,-4.576668358626366,0.7530940171944922,-0.6819635284045078,1.1708778288401507,-0.43776036794388873,-0.43869258065688804,-0.3673665449206072,-0.1058609749605343,-0.04827039720253964,-0.2693123986634042,-0.2314677326027761,0.18295518427986984,-0.19258025555212419,-0.09878862854838497,-0.45198015654069823,-0.1571132052733447,-0.1358833733290013,-0.11026772707263978,0.10339257317885903,-0.17852585011315797,-0.13432066358263414,0.1397453427893132,-0.3202172552333595,-0.34860958526963504,0.21454292053779944,0.018096310958356808,-0.02875643941114192,0.015392984979005216,-0.05931758141942711,-0.14956732371138676,-0.08836112181686304,0.14740477808490673,-0.30968815084211515,-0.04895992935153014,0.26212962775318127,-0.15588894370969314,0.07149917386242066,0.18853370821310433,-0.14506598061734144,0.07800597122233086,0.1906275721181331,-0.3515115920397467,0.03869148232800756,-0.18145490676304457,-0.016906998680414533,-0.07415697235372898,-0.1475123331950806,-0.01514411638565169,-0.18495565173138898,0.4342730370152198,-0.16368129734940773,0.290487361873698,-0.02896912572647669
VERTU,-4.64199357303519,1.6351241448618503,-0.6775376493785371,1.3478435789210672,0.17124237856807834,-2.7905018413252476,-1.6130306671260537,0.4648461147408458,-1.2856646227018578,0.7389173949215307,0.7777769502040235,-0.48084467766525896,0.8793331891252067,-0.35786983963205143,-1.274971174683112,-0.11023554680700974,-0.8706160551783749,0.29981853019126464,0.6127935900215333,1.6887535085380097,0.29931229504140044,0.8840794229020255,-0.2024739969252112,-1.5514053337508245,-0.47435058319091084,1.2308757162839716,-0.30472555001928103,-0.1871236052315428,-0.5437651538295389,-0.3623918963815455,0.054497471749963895,-0.3258341835864877,-0.6374584169935311,0.8660307563571065,-0.2826133289078137,-1.6287376285507185,1.4159862576342743,-0.09669815826066856,1.3959842826675022,0.36025053753351927,-0.3615404860764035,1.1952109327541751,0.9485032819021065,-0.9673274874876824,0.5999035696108902,0.05175445337748359,0.12006793134489299,-0.6168866813156706,-0.10060221209927141,-1.941150261589552,3.144950189161281,3.387107591612448,-1.7216201986226864
CEOEM,-4.8764099701121815,0.9964278087088313,-0.7382501948169847,1.1072725068965983,-0.37316368443466513,-0.5047753261274076,-0.3519681768333871,0.03968483410765378,-0.2285761805529617,-0.22554837844402068,-0.48698575196558463,-0.003451601108794263,-0.18093004817283687,-0.025122270276321024,-0.7006348960469732,-0.16022941115051137,0.07566610653397231,0.19086914596652674,0.03969937751113025,0.06075672033840201,-0.035334812618320194,0.24990585224362466,0.04120904132607746,-0.18020549691584353,-0.060553063443127116,0.007595090560454197,-0.24263308366027733,0.04441095277855761,-0.061444539061767396,-0.1704811117488161,-0.1307257859060609,-0.006167006619991377,-0.30335399848937133,-0.1777622199036342,0.15926196198162718,0.038537990012481003,0.0835204999084803,0.22651570975590446,-0.028317203950585183,-0.06535039948180485,-0.032409934745935946,-0.2534860629484013,-0.06444924569403422,-0.09474118270795347,0.010444417826445129,-0.1442854852211585,-0.14403577316424948,-0.028585864992348844,-0.09765148999796856,-0.12401898664663528,0.12614116603510736,-0.045396375559705805,-0.060529503979497926
